32.881601	0.003471
32.882702	0.003471
32.884904	0.003471
32.886006	0.003471
32.887107	0.003471
32.890410	0.003471
32.893713	0.003471
32.895915	0.003471
32.897017	0.003471
32.898118	0.003471
32.899219	0.003471
32.900320	0.003471
32.901421	0.003471
32.903623	0.003471
32.904724	0.003471
32.905825	0.003471
32.908028	0.003471
32.909129	0.003471
32.910230	0.003471
32.911331	0.003471
32.912432	0.003471
32.913533	0.003471
32.914634	0.003471
32.915735	0.003471
32.916836	0.003471
32.917937	0.003471
32.919039	0.003471
32.921241	0.003471
32.922342	0.003471
32.923443	0.003471
32.924544	0.003471
32.925645	0.003471
32.926746	0.003471
32.927847	0.003471
32.928948	0.003471
32.930050	0.003471
32.931151	0.003471
32.932252	0.003471
32.935555	0.003471
32.936656	0.003471
32.937757	0.003471
32.938858	0.003471
32.939959	0.003471
32.941061	0.003471
32.942162	0.003471
32.943263	0.003471
32.944364	0.003471
32.945465	0.003471
32.946566	0.003471
32.947667	0.003471
32.948768	0.003471
32.950970	0.003471
32.952072	0.003471
32.953173	0.003471
32.954274	0.003471
32.957577	0.003471
32.958678	0.003471
32.959779	0.003471
32.960880	0.003471
32.961981	0.003471
32.964184	0.003471
32.966386	0.003471
32.967487	0.003471
32.968588	0.003471
32.969689	0.003471
32.970790	0.003471
32.971891	0.003471
32.972992	0.003471
32.975195	0.003471
32.976296	0.003471
32.977397	0.003471
32.979599	0.003472
32.980700	0.003472
32.981801	0.003472
32.982902	0.003472
32.984004	0.003472
32.986206	0.003472
32.987307	0.003472
32.988408	0.003472
32.989509	0.003472
32.990610	0.003472
32.991711	0.003472
32.992812	0.003472
32.995015	0.003472
32.997217	0.003472
32.999419	0.003472
33.000520	0.003473
33.001621	0.003473
33.002722	0.003473
33.003823	0.003473
33.004924	0.003473
33.006026	0.003473
33.007127	0.003473
33.008228	0.003473
33.009329	0.003473
33.010430	0.003473
33.011531	0.003473
33.012632	0.003473
33.013733	0.003474
33.014834	0.003474
33.015935	0.003474
33.017037	0.003474
33.018138	0.003474
33.019239	0.003474
33.020340	0.003474
33.021441	0.003474
33.022542	0.003474
33.023643	0.003475
33.024744	0.003475
33.025845	0.003475
33.026946	0.003475
33.028048	0.003475
33.029149	0.003475
33.030250	0.003475
33.031351	0.003475
33.032452	0.003476
33.033553	0.003476
