32.891611	0.003471
32.902722	0.003471
32.913833	0.003471
32.947167	0.003471
32.969389	0.003471
32.980500	0.003472
32.991611	0.003472
33.002722	0.003473
33.013833	0.003474
33.024944	0.003475
33.036056	0.003476
33.047167	0.003478
33.058278	0.003481
33.069389	0.003484
33.080500	0.003488
33.091611	0.003494
33.102722	0.003501
33.113833	0.003510
33.124944	0.003522
33.136056	0.003540
33.147167	0.003563
33.158278	0.003592
33.169389	0.003629
33.180500	0.003674
33.191611	0.003728
33.202722	0.003795
33.213833	0.003876
33.224944	0.003970
33.236056	0.004083
33.247167	0.004219
33.258278	0.004382
33.269389	0.004574
33.280500	0.004800
33.291611	0.005067
33.313833	0.005749
33.324944	0.006182
33.347167	0.007293
33.358278	0.008000
33.369389	0.008831
33.380500	0.009806
33.391611	0.010946
33.402722	0.012274
33.413833	0.013811
33.424944	0.015576
33.436056	0.017581
33.447167	0.019811
33.458278	0.022188
33.469389	0.024498
33.480500	0.026338
33.491611	0.027119
33.502722	0.026244
33.513833	0.023436
33.524944	0.019138
33.536056	0.014476
33.547167	0.010476
33.558278	0.007650
33.569389	0.006113
33.580500	0.005419
33.591611	0.004965
33.602722	0.004436
33.613833	0.003603
33.624944	0.002719
33.636056	0.001881
33.647167	0.001224
33.658278	0.000907
33.669389	0.000611
33.680500	0.000427
33.691611	0.000314
33.702722	0.000144
33.713833	0.000057
33.724944	0.000022
33.736056	0.000006
33.747167	0.000008
33.758278	0.000006
33.769389	0.000006
33.780500	0.000000
33.791611	0.000000
33.802722	0.000000
33.813833	0.000000
33.836056	0.000000
33.847167	0.000000
33.858278	0.000000
33.869389	0.000000
33.880500	0.000000
33.891611	0.000000
33.902722	0.000000
33.913833	0.000000
33.924944	0.000000
33.936056	0.000000
33.947167	0.000000
33.958278	0.000000
33.969389	0.000000
33.980500	0.000000
