1.331500	0.003471
1.357763	0.003471
1.384025	0.003471
1.410288	0.003471
1.436551	0.003472
1.462813	0.003472
1.489076	0.003473
1.515338	0.003473
1.541601	0.003474
1.567864	0.003475
1.594126	0.003476
1.620389	0.003477
1.646652	0.003479
1.672914	0.003481
1.699177	0.003483
1.725439	0.003486
1.751702	0.003490
1.777965	0.003494
1.804227	0.003499
1.830490	0.003505
1.856753	0.003513
1.883015	0.003522
1.909278	0.003535
1.935540	0.003550
1.961803	0.003568
1.988066	0.003590
2.014328	0.003616
2.040591	0.003646
2.066854	0.003679
2.093116	0.003718
2.119379	0.003763
2.145641	0.003814
2.171904	0.003871
2.198167	0.003934
2.224429	0.004004
2.250692	0.004084
2.276955	0.004173
2.303217	0.004272
2.329480	0.004380
2.355742	0.004499
2.382005	0.004629
2.408268	0.004771
2.434530	0.004924
2.460793	0.005091
2.487056	0.005271
2.513318	0.005465
2.539581	0.005673
2.565843	0.005897
2.592106	0.006138
2.618369	0.006394
2.644631	0.006667
2.670894	0.006958
2.697157	0.007265
2.723419	0.007590
2.749682	0.007931
2.775944	0.008290
2.802207	0.008665
2.828470	0.009056
2.854732	0.009463
2.880995	0.009884
2.907258	0.010319
2.933520	0.010766
2.959783	0.011225
2.986045	0.011693
3.012308	0.012170
3.038571	0.012654
3.064833	0.013143
3.091096	0.013635
3.117359	0.014130
3.143621	0.014625
3.169884	0.015119
3.196146	0.015610
3.222409	0.016096
3.248672	0.016576
3.274934	0.017049
3.301197	0.017514
3.327460	0.017969
3.353722	0.018414
3.379985	0.018847
3.406247	0.019268
3.432510	0.019677
3.458773	0.020073
3.485035	0.020456
3.511298	0.020827
3.537561	0.021186
3.563823	0.021533
3.590086	0.021868
3.616348	0.022192
3.642611	0.022505
3.668874	0.022808
3.695136	0.023100
3.721399	0.023382
3.747662	0.023653
3.773924	0.023915
3.800187	0.024167
3.826449	0.024408
3.852712	0.024640
3.878975	0.024861
3.905237	0.025073
3.931500	0.025275
