32.880500	0.003856
32.891611	0.003936
32.902722	0.004031
32.913833	0.004140
32.924944	0.004264
32.936056	0.004405
32.958278	0.004741
32.969389	0.004940
32.980500	0.005162
32.991611	0.005409
33.002722	0.005683
33.013833	0.005987
33.024944	0.006323
33.047167	0.007097
33.058278	0.007540
33.091611	0.009111
33.113833	0.010373
33.124944	0.011070
33.136056	0.011810
33.147167	0.012593
33.158278	0.013418
33.169389	0.014282
33.180500	0.015182
33.191611	0.016115
33.202722	0.017078
33.213833	0.018064
33.224944	0.019069
33.236056	0.020084
33.247167	0.021101
33.258278	0.022110
33.269389	0.023096
33.280500	0.024043
33.291611	0.024930
33.302722	0.025734
33.313833	0.026424
33.324944	0.026970
33.336056	0.027337
33.347167	0.027494
33.358278	0.027413
33.369389	0.027074
33.380500	0.026468
33.391611	0.025598
33.402722	0.024482
33.413833	0.023150
33.424944	0.021645
33.436056	0.020014
33.447167	0.018312
33.458278	0.016593
33.469389	0.014908
33.480500	0.013296
33.491611	0.011788
33.502722	0.010410
33.513833	0.009188
33.524944	0.008146
33.536056	0.007299
33.558278	0.006157
33.569389	0.005802
33.591611	0.005324
33.602722	0.005126
33.613833	0.004929
33.624944	0.004716
33.636056	0.004451
33.658278	0.003680
33.669389	0.003243
33.680500	0.002822
33.691611	0.002402
33.702722	0.001975
33.713833	0.001575
33.724944	0.001257
33.736056	0.001046
33.747167	0.000906
33.758278	0.000751
33.769389	0.000574
33.780500	0.000457
33.791611	0.000405
33.802722	0.000337
33.813833	0.000237
33.824944	0.000138
33.836056	0.000074
33.847167	0.000050
33.858278	0.000030
33.869389	0.000010
33.880500	0.000007
33.891611	0.000008
33.902722	0.000008
33.913833	0.000006
33.924944	0.000007
33.936056	0.000006
33.947167	0.000001
33.958278	0.000000
33.969389	0.000000
33.980500	0.000000
