1.843000	0.003558	0.003558	0.000000
1.845603	0.003558	0.003558	0.000000
1.848205	0.003558	0.003558	0.000000
1.850808	0.003558	0.003558	0.000000
1.853410	0.003559	0.003559	0.000000
1.856013	0.003559	0.003559	0.000000
1.858616	0.003559	0.003559	0.000000
1.861218	0.003559	0.003559	0.000000
1.863821	0.003559	0.003559	0.000000
1.866423	0.003560	0.003559	0.000281
1.869026	0.003560	0.003559	0.000281
1.871629	0.003560	0.003560	0.000000
1.874231	0.003560	0.003560	0.000000
1.879436	0.003560	0.003560	0.000000
1.882039	0.003561	0.003560	0.000281
1.884642	0.003561	0.003560	0.000281
1.889847	0.003561	0.003561	0.000000
1.892449	0.003561	0.003561	0.000000
1.895052	0.003561	0.003561	0.000000
1.897655	0.003561	0.003561	0.000000
1.902860	0.003562	0.003561	0.000281
1.905462	0.003562	0.003562	0.000000
1.908065	0.003562	0.003562	0.000000
1.910668	0.003563	0.003562	0.000281
1.913270	0.003563	0.003562	0.000281
1.915873	0.003563	0.003562	0.000281
1.921078	0.003563	0.003562	0.000281
1.923681	0.003563	0.003563	0.000000
1.926283	0.003563	0.003563	0.000000
1.928886	0.003563	0.003563	0.000000
1.931488	0.003564	0.003563	0.000281
1.934091	0.003564	0.003563	0.000281
1.939296	0.003564	0.003563	0.000281
1.941899	0.003564	0.003564	0.000000
1.944502	0.003565	0.003564	0.000281
1.947104	0.003565	0.003564	0.000281
1.949707	0.003565	0.003564	0.000281
1.952309	0.003565	0.003564	0.000281
1.954912	0.003565	0.003564	0.000281
1.957515	0.003565	0.003564	0.000281
1.960117	0.003565	0.003565	0.000000
1.962720	0.003565	0.003565	0.000000
1.970528	0.003566	0.003565	0.000280
1.973130	0.003566	0.003565	0.000280
1.975733	0.003567	0.003566	0.000280
1.980938	0.003567	0.003566	0.000280
1.983541	0.003567	0.003566	0.000280
1.986143	0.003567	0.003566	0.000280
1.991348	0.003567	0.003566	0.000280
1.993951	0.003567	0.003567	0.000000
1.996554	0.003567	0.003567	0.000000
1.999156	0.003568	0.003567	0.000280
2.001759	0.003568	0.003567	0.000280
2.006964	0.003568	0.003567	0.000280
2.009567	0.003568	0.003567	0.000280
2.012169	0.003568	0.003568	0.000000
2.014772	0.003568	0.003568	0.000000
2.017374	0.003568	0.003568	0.000000
2.019977	0.003569	0.003568	0.000280
2.022580	0.003569	0.003568	0.000280
2.025182	0.003569	0.003568	0.000280
2.027785	0.003569	0.003568	0.000280
2.030387	0.003569	0.003569	0.000000
2.032990	0.003569	0.003569	0.000000
2.038195	0.003570	0.003569	0.000280
2.040798	0.003570	0.003569	0.000280
2.046003	0.003570	0.003569	0.000280
2.048606	0.003570	0.003570	0.000000
2.051208	0.003570	0.003570	0.000000
2.056413	0.003570	0.003570	0.000000
2.059016	0.003570	0.003570	0.000000
2.061619	0.003570	0.003570	0.000000
2.064221	0.003571	0.003571	0.000000
2.066824	0.003571	0.003571	0.000000
2.069426	0.003571	0.003571	0.000000
2.072029	0.003571	0.003571	0.000000
2.074632	0.003571	0.003571	0.000000
2.077234	0.003571	0.003571	0.000000
2.079837	0.003572	0.003571	0.000280
2.082439	0.003572	0.003572	0.000000
2.087645	0.003572	0.003572	0.000000
2.095452	0.003572	0.003572	0.000000
2.098055	0.003572	0.003572	0.000000
2.100658	0.003572	0.003573	0.000280
